0,5273.286775
1,5105.570048
2,5023.487252
3,4996.739864
4,4910.273149
5,4880.162603
6,4848.297035
7,4834.593497
8,4815.271988
9,4798.344492
10,4797.100361
11,4774.543346
12,4772.097274
13,4772.097274
14,4764.897586
15,4764.897586
16,4749.596942
17,4748.812665
18,4748.812665
19,4748.812665
20,4747.384897
21,4732.096045
22,4729.094032
23,4722.631704
24,4717.568222
25,4710.903896
26,4696.789502
27,4690.213159
28,4689.292061
29,4687.767711
30,4686.522208
31,4686.413001
32,4683.190817
33,4683.190817
34,4683.190817
35,4680.715974
36,4680.715974
37,4680.715974
38,4680.715974
39,4668.228424
40,4668.228424
41,4662.922049
42,4662.922049
43,4662.922049
44,4662.922049
45,4662.922049
46,4662.922049
47,4662.922049
48,4661.165973
49,4660.492715
50,4655.010132
51,4655.010132
52,4655.010132
53,4655.010132
54,4653.079791
55,4651.059537
56,4650.412467
57,4650.412467
58,4650.412467
59,4649.577236
60,4649.577236
61,4642.068783
62,4642.068783
63,4642.068783
64,4642.068783
65,4642.068783
66,4642.068783
67,4642.068783
68,4639.458396
69,4636.537498
70,4636.537498
71,4636.537498
72,4636.537498
73,4635.148172
74,4626.670646
75,4626.670646
76,4624.589391
77,4613.565526
78,4589.864544
79,4586.160108
80,4586.160108
81,4586.160108
82,4586.160108
83,4585.859803
84,4584.892236
85,4582.751081
86,4582.751081
87,4579.602358
88,4579.602358
89,4560.066213
90,4550.9799
91,4550.9799
92,4550.9799
93,4547.275552
94,4547.275552
95,4547.275552
96,4547.275552
97,4547.275552
98,4547.275552
99,4539.40868
100,4539.40868
101,4532.218552
102,4532.218552
103,4532.218552
104,4532.218552
105,4532.218552
106,4532.218552
107,4532.218552
108,4532.218552
109,4532.218552
110,4532.218552
111,4532.218552
112,4532.218552
113,4532.218552
114,4532.218552
115,4527.590255
116,4527.590255
117,4527.590255
118,4525.321632
119,4525.321632
120,4525.321632
121,4524.993014
122,4524.993014
123,4524.681536
124,4519.066803
125,4516.262678
126,4516.262678
127,4513.258973
128,4512.926597
129,4488.523873
130,4488.523873
131,4488.523873
132,4488.523873
133,4488.523873
134,4488.523873
135,4488.523873
136,4488.523873
137,4488.523873
138,4488.523873
139,4488.523873
140,4488.523873
141,4488.523873
142,4488.523873
143,4488.523873
144,4488.523873
145,4488.523873
146,4488.523873
147,4488.523873
148,4488.523873
149,4488.523873
150,4488.523873
151,4488.523873
152,4488.523873
153,4488.523873
154,4488.523873
155,4488.523873
156,4488.523873
157,4488.523873
158,4488.523873
159,4488.523873
160,4488.523873
161,4488.523873
162,4486.545164
163,4486.545164
164,4486.545164
165,4486.545164
166,4486.545164
167,4486.545164
168,4486.545164
169,4486.545164
170,4486.545164
171,4486.545164
172,4486.545164
173,4486.545164
174,4486.545164
175,4486.545164
176,4486.545164
177,4486.545164
178,4486.545164
179,4486.545164
180,4486.545164
181,4486.545164
182,4486.545164
183,4486.545164
184,4486.545164
185,4486.545164
186,4486.545164
187,4486.545164
188,4486.244859
189,4486.244859
190,4484.616511
191,4484.616511
192,4484.616511
193,4484.616511
194,4484.616511
195,4484.616511
196,4483.845822
197,4483.845822
198,4483.845822
199,4483.845822
200,4483.845822
201,4483.845822
202,4483.845822
203,4483.845822
204,4483.845822
205,4483.845822
206,4483.845822
207,4483.845822
208,4483.845822
209,4483.845822
210,4483.845822
211,4483.845822
212,4483.845822
213,4483.845822
214,4483.845822
215,4483.845822
216,4483.845822
217,4483.845822
218,4483.845822
219,4483.845822
220,4483.845822
221,4483.845822
222,4483.845822
223,4483.845822
224,4483.845822
225,4483.845822
226,4483.845822
227,4483.845822
228,4483.845822
229,4483.845822
230,4483.845822
231,4483.845822
232,4483.845822
233,4483.845822
234,4483.845822
235,4483.845822
236,4483.845822
237,4483.845822
238,4483.845822
239,4483.845822
240,4483.845822
241,4483.845822
242,4483.845822
243,4483.845822
244,4483.845822
245,4483.845822
246,4483.845822
247,4483.845822
248,4483.845822
249,4483.845822
