0.2,10568.759065228589
0.3,10434.269176013453
0.35,10602.155488064145
0.4,10635.656833521785
0.45,10608.330060974373
0.5,10528.93338230898
0.6,10472.520995869543
0.75,10527.233835559968
0.85,10408.298011493953
0.9,10447.631405384047
0.95,10511.813005074528
1.0,10419.632663800749
