0.2,4513.4426830013135
0.3,4593.469858998957
0.35,4489.698865932352
0.4,4586.6480935628915
0.45,4543.742312278209
0.5,4470.237109896073
0.6,4519.441798609907
0.75,4493.110375602863
0.85,4564.5191216266885
0.9,4520.685854722051
0.95,4550.388185206843
1.0,4538.2031359981775
