0.2,10521.532002516999
0.3,10491.2060505588
0.35,10535.943692096866
0.4,10528.784093304206
0.45,10609.046309096922
0.5,10395.185254014523
0.6,10541.205262777932
0.75,10456.19064274264
0.85,10459.802860843522
0.9,10528.202628510659
0.95,10539.990611327015
1.0,10445.069013460217
