0,5210.814989
1,5119.461464
2,5031.882229
3,4973.922396
4,4897.778627
5,4882.596041
6,4824.09315
7,4801.433024
8,4773.59343
9,4705.785076
10,4695.431978
11,4690.642687
12,4690.108634
13,4661.381288
14,4657.822364
15,4657.822364
16,4657.822364
17,4637.515074
18,4637.515074
19,4637.02909
20,4637.02909
21,4637.02909
22,4636.888961
23,4628.597283
24,4623.777012
25,4623.777012
26,4623.777012
27,4623.777012
28,4623.777012
29,4623.777012
30,4623.777012
31,4623.777012
32,4623.777012
33,4623.777012
34,4623.777012
35,4612.851523
36,4611.973068
37,4611.574584
38,4611.465377
39,4611.465377
40,4602.373044
41,4602.373044
42,4602.373044
43,4602.373044
44,4598.443194
45,4597.637259
46,4595.621641
47,4595.621641
48,4595.621641
49,4595.621641
50,4595.621641
51,4595.621641
52,4595.621641
53,4593.267206
54,4593.267206
55,4593.267206
56,4593.267206
57,4581.368072
58,4581.368072
59,4581.258865
60,4581.258865
61,4581.258865
62,4578.96225
63,4578.96225
64,4578.96225
65,4578.489016
66,4578.489016
67,4578.489016
68,4578.489016
69,4578.489016
70,4573.280722
71,4573.280722
72,4573.280722
73,4573.280722
74,4573.081407
75,4573.081407
76,4573.081407
77,4570.004935
78,4570.004935
79,4570.004935
80,4570.004935
81,4570.004935
82,4570.004935
83,4570.004935
84,4570.004935
85,4570.004935
86,4570.004935
87,4570.004935
88,4570.004935
89,4570.004935
90,4570.004935
91,4570.004935
92,4570.004935
93,4570.004935
94,4570.004935
95,4570.004935
96,4570.004935
97,4568.103702
98,4568.103702
99,4568.103702
100,4568.103702
101,4568.103702
102,4568.103702
103,4568.103702
104,4566.294345
105,4566.294345
106,4566.294345
107,4566.294345
108,4566.294345
109,4566.294345
110,4566.294345
111,4566.294345
112,4566.294345
113,4566.294345
114,4566.294345
115,4566.294345
116,4566.294345
117,4566.294345
118,4566.294345
119,4566.294345
120,4566.294345
121,4566.294345
122,4566.294345
123,4566.294345
124,4566.294345
125,4565.962421
126,4565.962421
127,4565.962421
128,4565.548659
129,4565.548659
130,4565.548659
131,4565.548659
132,4565.548659
133,4565.548659
134,4565.548659
135,4565.548659
136,4565.548659
137,4565.548659
138,4565.548659
139,4565.548659
140,4565.548659
141,4565.548659
142,4565.548659
143,4564.865457
144,4564.865457
145,4564.865457
146,4564.865457
147,4564.865457
148,4564.865457
149,4564.865457
150,4564.865457
151,4564.865457
152,4564.865457
153,4561.432663
154,4561.432663
155,4561.432663
156,4561.432663
157,4561.432663
158,4561.432663
159,4561.432663
160,4561.432663
161,4561.432663
162,4561.432663
163,4561.432663
164,4561.432663
165,4561.432663
166,4561.432663
167,4561.432663
168,4561.432663
169,4561.432663
170,4561.432663
171,4561.344623
172,4561.344623
173,4561.344623
174,4561.344623
175,4545.957401
176,4545.231607
177,4545.231607
178,4545.231607
179,4545.231607
180,4545.231607
181,4543.151936
182,4543.151936
183,4543.151936
184,4542.246595
185,4542.246595
186,4542.246595
187,4542.246595
188,4542.246595
189,4542.246595
190,4542.246595
191,4542.246595
192,4542.246595
193,4542.246595
194,4542.246595
195,4542.246595
196,4542.246595
197,4542.246595
198,4541.385841
199,4540.531013
200,4539.787068
201,4539.787068
202,4539.787068
203,4539.787068
204,4539.787068
205,4539.787068
206,4539.787068
207,4539.787068
208,4538.673158
209,4538.673158
210,4538.673158
211,4538.673158
212,4538.673158
213,4538.673158
214,4538.673158
215,4538.673158
216,4538.673158
217,4538.673158
218,4538.673158
219,4538.673158
220,4538.673158
221,4538.673158
222,4538.673158
223,4538.673158
224,4538.673158
225,4538.673158
226,4538.673158
227,4538.673158
228,4538.673158
229,4538.673158
230,4538.673158
231,4538.673158
232,4538.673158
233,4538.673158
234,4538.673158
235,4538.673158
236,4538.673158
237,4538.673158
238,4538.673158
239,4538.673158
240,4538.673158
241,4538.673158
242,4538.673158
243,4538.673158
244,4538.673158
245,4538.673158
246,4538.673158
247,4538.673158
248,4538.673158
249,4538.673158
